,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
89,1472852800.0,702843168.0,795531035.04,CFHW_SchedulePDP_hwcf,1728.21,27.1,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,249078.375,36.0,40.11,8.0,6.0,2971227003.04,784.0,36.0
90,1587560000.0,510834901.44,728708367.6,CFHW_SchedulePDP_hwcf,1659.59,24.89,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,308893.8125,27.0,33.41,8.0,6.0,2827103269.04,784.0,27.0
91,1514942400.0,733145832.0,685606977.12,CFHW_SchedulePDP_hwcf,1608.91,21.76,224.0,56.0,42.0,mnasnet1_0,2.0,112.0,84.0,326678.09375,18.0,29.01,8.0,6.0,2933695209.12,784.0,18.0
92,1573236800.0,529565958.72,592027430.24,CFHW_SchedulePDP_hwcf,1608.91,25.86,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,294212.0,18.0,48.44,8.0,6.0,2694830188.96,784.0,18.0
93,1974766400.0,663357396.48,598364844.8,CFHW_SchedulePDP_hwcf,1583.09,19.8,112.0,112.0,42.0,mnasnet1_0,2.0,56.0,84.0,548038.8125,9.0,38.45,8.0,6.0,3236488641.28,784.0,9.0
94,1518011200.0,491836727.04,777466702.88,CFHW_SchedulePDP_hwcf,1725.91,28.53,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,249688.0,36.0,46.85,8.0,6.0,2787314629.92,784.0,36.0
95,1472699200.0,692502600.0,939563232.74,CFHW_SchedulePDP_hwcf,1953.21,28.25,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,239010.375,56.0,39.09,8.0,6.0,3104765032.74,784.0,56.0
96,1475592000.0,700589640.0,799112231.0,CFHW_SchedulePDP_hwcf,1817.09,27.43,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,246131.375,45.0,39.85,8.0,6.0,2975293871.0,784.0,45.0
97,1578459200.0,517589845.44,673338896.88,CFHW_SchedulePDP_hwcf,1657.29,27.76,112.0,112.0,84.0,mnasnet1_0,2.0,56.0,42.0,274330.0,27.0,47.22,8.0,6.0,2769387942.32,784.0,27.0
98,1475218400.0,686305620.0,943007805.87,CFHW_SchedulePDP_hwcf,1967.09,28.47,224.0,56.0,84.0,mnasnet1_0,2.0,112.0,42.0,237115.375,112.0,38.79,8.0,6.0,3104531825.87,784.0,112.0
