,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
51,1870702800.0,869116428.0,952104371.25,HWCF_SchedulePDP_hwcf,578.9,36.4,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,294429.96875,45.0,26.06,8.0,6.0,3691923599.25,784.0,45.0
52,2445730800.0,765854993.28,285843270.0,HWCF_SchedulePDP_hwcf,120.8,25.51,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,451695.9375,9.0,40.94,8.0,6.0,3497429063.2799997,784.0,9.0
53,1904556000.0,627006240.96,771517146.0,HWCF_SchedulePDP_hwcf,469.66,33.78,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,309334.9375,27.0,39.72,8.0,6.0,3303079386.96,784.0,27.0
54,1927782800.0,640594466.88,516736974.0,HWCF_SchedulePDP_hwcf,242.57,34.67,112.0,112.0,84.0,efficientnet-b0,2.0,56.0,42.0,297245.875,18.0,46.29,8.0,6.0,3085114240.88,784.0,18.0
55,1869925200.0,872473428.0,824370406.5,HWCF_SchedulePDP_hwcf,481.45,35.99,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,292799.96875,36.0,26.58,8.0,6.0,3566769034.5,784.0,36.0
56,2300939200.0,572556793.92,1228704880.04,FCHW_SchedulePDP_hwcf,2016.09,71.35,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,399459.0625,56.0,45.52,8.0,6.0,4102200873.96,784.0,56.0
57,2337700800.0,648148999.68,1006321762.68,FCHW_SchedulePDP_hwcf,1733.13,68.15,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,450471.3125,18.0,47.9,8.0,6.0,3992171562.3599997,784.0,18.0
58,2341444800.0,634624080.0,1232527957.42,FCHW_SchedulePDP_hwcf,1944.77,72.93,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,423593.3125,27.0,46.78,8.0,6.0,4208596837.42,784.0,27.0
59,2316241600.0,608755554.24,1231014000.96,FCHW_SchedulePDP_hwcf,2003.84,77.59,224.0,56.0,84.0,efficientnet-b0,2.0,112.0,42.0,402651.3125,36.0,46.46,8.0,6.0,4156011155.2,784.0,36.0
60,2361304000.0,588297765.12,1240937724.18,FCHW_SchedulePDP_hwcf,2016.09,69.74,112.0,112.0,42.0,efficientnet-b0,2.0,56.0,84.0,403790.0625,36.0,46.14,8.0,6.0,4190539489.3,784.0,36.0
61,2229852000.0,584472991.2,1233598683.95,FCHW_SchedulePDP_hwcf,1964.79,73.03,224.0,56.0,42.0,efficientnet-b0,2.0,112.0,84.0,418210.40625,112.0,19.19,8.0,6.0,4047923675.1499996,784.0,112.0
