,DRAM,RF,SRAM,bench,buffer_KB,ctc100,cx,cxx,cxx2,dnn_name,dw_engines,fx,fx2,global_cycles,hxx,mac_utilization,pw1_engines,pw2_engines,total_energy,total_mac_units,wxx
60,12277478400.0,3194781726.72,3083075136.0,FCHW_SchedulePDP_hwcf,1089.87,275.42,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2214616.8125,36.0,66.74,7.0,9.0,18555335262.72,784.0,36.0
61,12081792000.0,3194612275.2,3050198208.0,FCHW_SchedulePDP_hwcf,1089.87,252.53,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2231476.75,45.0,61.13,7.0,9.0,18326602483.2,784.0,45.0
62,11665331200.0,3194000701.44,3882617799.68,FCHW_SchedulePDP_hwcf,1069.2,188.46,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2884595.53125,56.0,81.68,7.0,9.0,18741949701.12,784.0,56.0
63,12445209600.0,3492916654.08,3109595184.0,FCHW_SchedulePDP_hwcf,1024.9,272.49,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2218872.8125,27.0,66.76,7.0,9.0,19047721438.08,784.0,27.0
64,14344729600.0,3197706270.72,4828275985.92,FCHW_SchedulePDP_hwcf,1069.2,312.18,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2392203.5625,45.0,75.29,7.0,9.0,22370711856.64,784.0,45.0
65,12249523200.0,3492747202.56,2565259632.0,FCHW_SchedulePDP_hwcf,819.16,250.17,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2235732.75,18.0,61.09,7.0,9.0,18307530034.56,784.0,18.0
66,12081792000.0,3194612275.2,3050198208.0,FCHW_SchedulePDP_hwcf,1089.87,252.53,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2231476.75,36.0,61.13,7.0,9.0,18326602483.2,784.0,36.0
67,12249523200.0,3492747202.56,3076718256.0,FCHW_SchedulePDP_hwcf,1030.8,250.17,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2235732.75,27.0,61.09,7.0,9.0,18818988658.56,784.0,27.0
68,11843097600.0,4652796518.4,2782671272.96,FCHW_SchedulePDP_hwcf,793.57,162.18,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2937194.40625,9.0,81.06,7.0,9.0,19278565391.36,784.0,9.0
69,15234995200.0,4656543621.12,2166822576.0,FCHW_SchedulePDP_hwcf,517.95,276.02,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2441645.0625,9.0,74.52,7.0,9.0,22058361397.12,784.0,9.0
70,11833062400.0,3492132188.16,3908162030.08,FCHW_SchedulePDP_hwcf,1027.85,186.66,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2889023.03125,27.0,81.58,7.0,9.0,19233356618.239998,784.0,27.0
71,14756172800.0,3495849553.92,3002623344.0,FCHW_SchedulePDP_hwcf,690.21,310.57,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2402059.5625,18.0,75.13,7.0,9.0,21254645697.92,784.0,18.0
72,11833062400.0,3492132188.16,3134113070.08,FCHW_SchedulePDP_hwcf,879.7,186.66,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2889023.03125,18.0,81.58,7.0,9.0,18459307658.239998,784.0,18.0
73,14344729600.0,3197706270.72,4828275985.92,FCHW_SchedulePDP_hwcf,1069.2,312.18,112.0,112.0,84.0,resnet50_1,0.0,56.0,42.0,2392203.5625,36.0,75.29,7.0,9.0,22370711856.64,784.0,36.0
74,11665331200.0,3194000701.44,3882617799.68,FCHW_SchedulePDP_hwcf,1069.2,188.46,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2884595.53125,112.0,81.68,7.0,9.0,18741949701.12,784.0,112.0
75,12696089600.0,4653594746.88,2001895344.0,FCHW_SchedulePDP_hwcf,656.74,238.22,112.0,112.0,42.0,resnet50_1,0.0,56.0,84.0,2246770.3125,9.0,66.65,7.0,9.0,19351579690.88,784.0,9.0
76,11665331200.0,3194000701.44,3882617799.68,FCHW_SchedulePDP_hwcf,1069.2,188.46,224.0,56.0,42.0,resnet50_1,0.0,112.0,84.0,2884595.53125,36.0,81.68,7.0,9.0,18741949701.12,784.0,36.0
77,12081792000.0,3194612275.2,3050198208.0,FCHW_SchedulePDP_hwcf,1089.87,252.53,224.0,56.0,84.0,resnet50_1,0.0,112.0,42.0,2231476.75,112.0,61.13,7.0,9.0,18326602483.2,784.0,112.0
